"","PANID","COLUPC","WEEK","UNITS","OUTLET","DOLLARS","IRI_KEY","L4","L5","VOL_EQ","COLOR","SIZE","ADDITIVES","NUMBER_OF_PLY","TYPE_OF_DISPENSER","per_unit_cost","per_sheet_cost","Panelist_Type","Combined_Income","Family_Size","HH_RACE","Type_Residential","Age_Group_Male","Education_Male","Occupation_Male","Male_Working_Hour","Age_Group_Female","Education_Female","Occupation_Female","Female_Working_Hour","No_Dogs","No_Cats","Children_Group_Code","Marital_Status","Is_pet","monetary","freq","day","M","F","R","cat"
"28644",3320838,43700062811,1140,1,"KK",0.91,9979667,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",0.91,0.01421875,5,11,3,1,2,4,7,6,0,4,7,2,0,1,0,0,2,1,1.82,2,1140,0,1,1,4
"28651",3320960,13700033549,1154,1,"GR",1.59,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.59,0.007361111,6,4,1,1,1,6,3,10,1,7,9,11,1,0,0,0,4,0,1.59,1,1154,0,0,2,4
"28653",3321141,13700033547,1126,1,"GR",0.98,257871,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.98,0.009074074,6,7,3,1,2,5,4,1,0,5,4,1,0,1,0,0,2,1,1.96,2,1126,0,1,0,4
"28654",3321141,13700033547,1123,1,"GR",0.98,257871,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.98,0.009074074,6,7,3,1,2,5,4,1,0,5,4,1,0,1,0,0,2,1,1.96,2,1126,0,1,0,4
"28655",3321141,13700033548,1133,1,"GR",1.05,257871,"PROCTER","PUFFS",1,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.05,0.0105,6,7,3,1,2,5,4,1,0,5,4,1,0,1,0,0,2,1,2.02,2,1133,1,1,1,4
"28656",3321141,13700033548,1116,1,"GR",0.97,257871,"PROCTER","PUFFS",1,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.97,0.0097,6,7,3,1,2,5,4,1,0,5,4,1,0,1,0,0,2,1,2.02,2,1133,1,1,1,4
"28667",3321240,23700033566,1128,1,"GR",4.44,257871,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",4.44,0.006851852,5,11,3,1,2,5,7,10,1,4,7,1,0,1,0,2,2,1,4.44,1,1128,2,0,0,4
"28676",3321257,33700062405,1121,1,"GR",1.65,653776,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.65,0.011458333,0,8,3,1,2,4,5,7,0,4,4,1,0,0,0,0,2,0,1.65,1,1121,0,0,0,4
"28687",3321513,13700033549,1150,1,"GR",1.87,228037,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.87,0.008657407,6,8,2,1,2,5,7,1,0,5,7,5,0,1,0,0,2,1,1.87,1,1150,0,0,2,4
"28696",3321604,13700031680,1126,1,"GR",1.25,264075,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.25,0.01953125,6,12,3,1,2,5,8,1,0,5,8,10,1,0,0,0,2,0,1.25,1,1126,0,0,0,4
"28770",3322404,33700062405,1143,1,"GR",1.53,264075,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.53,0.010625,5,6,2,1,2,7,9,11,1,4,6,3,0,0,1,0,3,1,1.53,1,1143,0,0,1,4
"28771",3322412,13700033544,1137,3,"GR",3.75,264075,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.25,0.017361111,6,8,1,1,2,6,7,10,1,7,9,11,1,0,0,0,4,0,3.75,1,1137,1,0,1,4
"28795",3322586,23700033566,1130,1,"GR",4.67,264075,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",4.67,0.00720679,6,6,2,1,1,6,6,4,0,6,6,10,1,0,0,0,2,0,4.67,1,1130,2,0,0,4
"28834",3323279,13700033544,1126,1,"GR",1.39,233779,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.39,0.019305556,6,10,1,1,2,7,9,11,1,6,7,10,1,0,0,0,4,0,3.93,2,1141,2,1,1,4
"28835",3323279,13700033544,1141,2,"GR",2.54,233779,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.27,0.017638889,6,10,1,1,2,7,9,11,1,6,7,10,1,0,0,0,4,0,3.93,2,1141,2,1,1,4
"28848",3323634,13700033549,1120,1,"GR",1.65,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.65,0.007638889,0,4,1,1,2,7,9,11,1,6,4,4,0,0,0,0,4,0,5.23,2,1127,2,1,0,4
"28849",3323634,13700033549,1127,2,"MA",3.58,6002893,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.79,0.008287037,0,4,1,1,2,7,9,11,1,6,4,4,0,0,0,0,4,0,5.23,2,1127,2,1,0,4
"28873",3323931,13700033531,1139,1,"GR",1.39,653776,"PROCTER","PUFFS",0.76,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.39,0.018289474,5,8,2,1,2,4,6,7,0,4,5,1,0,0,0,0,2,0,1.39,1,1139,0,0,1,4
"28874",3323931,13700033544,1140,1,"GR",1.39,233779,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.39,0.019305556,5,8,2,1,2,4,6,7,0,4,5,1,0,0,0,0,2,0,1.39,1,1140,0,0,1,4
"28887",3323931,23700062262,1147,1,"GR",1.59,233779,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.59,0.011041667,5,8,2,1,2,4,6,7,0,4,5,1,0,0,0,0,2,0,3.28,2,1147,1,1,2,4
"28888",3323931,23700062262,1140,1,"GR",1.69,233779,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.69,0.011736111,5,8,2,1,2,4,6,7,0,4,5,1,0,0,0,0,2,0,3.28,2,1147,1,1,2,4
"28901",3323949,23700062262,1152,1,"GR",1.59,653776,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.59,0.011041667,0,3,1,1,2,7,9,11,1,6,4,13,1,0,0,0,4,0,1.59,1,1152,0,0,2,4
"28919",3324046,13700033549,1151,1,"GR",1.53,264075,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.53,0.007083333,6,11,2,1,2,6,7,10,1,6,4,13,1,0,0,0,2,0,1.53,1,1151,0,0,2,4
"28922",3324046,43700062811,1150,1,"GR",1.13,264075,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.13,0.01765625,6,11,2,1,2,6,7,10,1,6,4,13,1,0,0,0,2,0,1.13,1,1150,0,0,2,4
"28931",3324129,13700033547,1135,2,"GR",1.04,257871,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.52,0.004814815,6,6,1,1,2,7,9,11,1,6,4,4,0,0,1,0,4,1,1.04,1,1135,0,0,1,4
"28932",3324129,13700033549,1154,2,"GR",2.78,257871,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.39,0.006435185,6,6,1,1,2,7,9,11,1,6,4,4,0,0,1,0,4,1,2.78,1,1154,1,0,2,4
"28933",3324129,13700033551,1127,1,"GR",1.5,257871,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.5,0.0075,6,6,1,1,2,7,9,11,1,6,4,4,0,0,1,0,4,1,2.89,2,1154,1,1,2,4
"28934",3324129,13700033551,1154,1,"GR",1.39,257871,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.39,0.00695,6,6,1,1,2,7,9,11,1,6,4,4,0,0,1,0,4,1,2.89,2,1154,1,1,2,4
"28943",3324160,13700033549,1125,1,"GR",1.77,228037,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.77,0.008194444,0,10,3,1,2,5,8,1,0,5,7,4,0,1,0,0,2,1,1.77,1,1125,0,0,0,4
"28944",3324160,13700033551,1120,2,"GR",3.54,228037,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.77,0.00885,0,10,3,1,2,5,8,1,0,5,7,4,0,1,0,0,2,1,5.31,2,1125,2,1,0,4
"28945",3324160,13700033551,1125,1,"GR",1.77,228037,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.77,0.00885,0,10,3,1,2,5,8,1,0,5,7,4,0,1,0,0,2,1,5.31,2,1125,2,1,0,4
"28946",3324160,23700033566,1134,1,"GR",4.67,264075,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",4.67,0.00720679,0,10,3,1,2,5,8,1,0,5,7,4,0,1,0,0,2,1,4.67,1,1134,2,0,1,4
"28947",3324160,23700062262,1121,2,"GR",3.54,228037,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.77,0.012291667,0,10,3,1,2,5,8,1,0,5,7,4,0,1,0,0,2,1,5.31,2,1121,2,1,0,4
"28948",3324160,23700062262,1121,1,"GR",1.77,228037,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.77,0.012291667,0,10,3,1,2,5,8,1,0,5,7,4,0,1,0,0,2,1,5.31,2,1121,2,1,0,4
"28950",3324228,13700033544,1151,1,"GR",1.13,264075,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.13,0.015694444,6,8,3,1,2,4,7,2,0,4,7,1,0,1,1,1,2,1,1.13,1,1151,0,0,2,4
"28960",3324350,13700033549,1151,1,"GR",1.75,228037,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.75,0.008101852,0,10,2,1,2,6,7,10,1,6,7,10,1,0,0,0,2,0,1.75,1,1151,0,0,2,4
"28961",3324350,23700062262,1129,2,"GR",3.74,228037,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.87,0.012986111,0,10,2,1,2,6,7,10,1,6,7,10,1,0,0,0,2,0,5.51,2,1129,2,1,0,4
"28962",3324350,23700062262,1120,1,"GR",1.77,228037,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.77,0.012291667,0,10,2,1,2,6,7,10,1,6,7,10,1,0,0,0,2,0,5.51,2,1129,2,1,0,4
"28979",3324509,33700062405,1127,1,"GR",1.85,257006,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.85,0.012847222,5,5,1,1,2,7,9,11,1,6,7,10,1,0,0,0,3,0,1.85,1,1127,0,0,0,4
"29044",3325274,13700033547,1125,1,"GR",0.98,257871,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.98,0.009074074,5,7,2,1,2,6,6,4,0,6,6,10,1,1,0,0,2,1,0.98,1,1125,0,0,0,4
"29056",3325431,13700033548,1114,1,"MA",0.88,690004,"PROCTER","PUFFS",1,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.88,0.0088,6,12,3,1,2,5,8,2,0,5,8,1,0,0,0,0,2,0,0.88,1,1114,0,0,0,4
"29068",3325431,13700062501,1114,1,"MA",1.59,690004,"PROCTER","PUFFS TO",0.72,"WHITE","POCKET S","MISSING","2 PLY","TEAR OPE",1.59,0.022083333,6,12,3,1,2,5,8,2,0,5,8,1,0,0,0,0,2,0,1.59,1,1114,0,0,0,4
"29069",3325431,23700062262,1149,1,"GR",1.59,233779,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.59,0.011041667,6,12,3,1,2,5,8,2,0,5,8,1,0,0,0,0,2,0,3.08,2,1149,1,1,2,4
"29070",3325431,23700062262,1121,1,"MA",1.49,6002893,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.49,0.010347222,6,12,3,1,2,5,8,2,0,5,8,1,0,0,0,0,2,0,3.08,2,1149,1,1,2,4
"29071",3325431,33700062405,1120,1,"GR",1.65,653776,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.65,0.011458333,6,12,3,1,2,5,8,2,0,5,8,1,0,0,0,0,2,0,1.65,1,1120,0,0,0,4
"29089",3325738,13700031680,1146,1,"GR",1.27,653776,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.27,0.01984375,0,6,2,1,2,4,5,6,0,5,4,1,0,1,1,0,2,1,1.27,1,1146,0,0,2,4
"29131",3326066,13700033549,1129,1,"GR",1.63,264075,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.63,0.007546296,6,4,1,1,2,7,9,11,1,6,6,10,1,0,0,0,4,0,3.16,2,1145,1,1,2,4
"29132",3326066,13700033549,1145,1,"GR",1.53,264075,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.53,0.007083333,6,4,1,1,2,7,9,11,1,6,6,10,1,0,0,0,4,0,3.16,2,1145,1,1,2,4
"29175",3326744,13700033549,1130,3,"MA",4.47,6002893,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.49,0.006898148,6,7,2,1,2,6,4,10,1,6,6,10,1,0,0,0,2,0,4.47,1,1130,2,0,0,4
"29197",3327015,13700033547,1119,1,"DR",0.89,651444,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.89,0.008240741,5,7,2,1,2,5,4,10,1,5,4,7,0,0,0,0,2,0,0.89,1,1119,0,0,0,4
"29225",3327361,13700033547,1138,1,"GR",0.91,264075,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.91,0.008425926,6,3,1,1,2,7,9,11,1,6,5,9,0,0,0,0,3,0,1.82,2,1141,0,1,1,4
"29226",3327361,13700033547,1141,1,"GR",0.91,264075,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.91,0.008425926,6,3,1,1,2,7,9,11,1,6,5,9,0,0,0,0,3,0,1.82,2,1141,0,1,1,4
"29227",3327361,13700033551,1155,1,"GR",1.53,264075,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.53,0.00765,6,3,1,1,2,7,9,11,1,6,5,9,0,0,0,0,3,0,1.53,1,1155,0,0,2,4
"29249",3327601,13700033544,1137,2,"GR",2.5,264075,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.25,0.017361111,5,8,2,1,2,5,8,9,0,5,7,1,0,0,1,0,2,1,2.5,1,1137,1,0,1,4
"29275",3328500,13700033549,1124,2,"GR",3.26,264075,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.63,0.007546296,6,7,4,1,2,6,2,10,1,6,4,13,1,1,0,0,2,1,3.26,1,1124,1,0,0,4
"29311",3328674,13700033551,1124,1,"GR",1.65,653776,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.65,0.00825,0,11,2,1,2,5,6,1,0,5,7,1,0,1,0,0,2,1,3.34,2,1125,1,1,0,4
"29312",3328674,13700033551,1125,1,"GR",1.69,653776,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.69,0.00845,0,11,2,1,2,5,6,1,0,5,7,1,0,1,0,0,2,1,3.34,2,1125,1,1,0,4
"29347",3329060,13700033549,1153,15,"MA",22.35,6002893,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.49,0.006898148,6,6,2,1,2,5,5,7,0,5,4,4,0,0,0,0,2,0,22.35,1,1153,4,0,2,4
"29348",3329128,13700033547,1125,2,"GR",1.96,257871,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.98,0.009074074,6,2,2,1,2,6,2,13,1,6,2,10,1,0,0,0,2,0,1.96,1,1125,0,0,0,4
"29353",3329128,23700062262,1144,1,"GR",1.5,257871,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.5,0.010416667,6,2,2,1,2,6,2,13,1,6,2,10,1,0,0,0,2,0,2.89,2,1155,1,1,2,4
"29354",3329128,23700062262,1155,1,"GR",1.39,257871,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.39,0.009652778,6,2,2,1,2,6,2,13,1,6,2,10,1,0,0,0,2,0,2.89,2,1155,1,1,2,4
"29371",3329433,13700033569,1129,1,"GR",4.55,264075,"PROCTER","PUFFS",2.88,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",4.55,0.015798611,6,8,3,1,2,6,4,10,1,6,5,10,1,1,0,0,2,1,4.55,1,1129,2,0,0,4
"29374",3329433,23700033566,1147,1,"GR",4.63,264075,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",4.63,0.007145062,6,8,3,1,2,6,4,10,1,6,5,10,1,1,0,0,2,1,4.63,1,1147,2,0,2,4
"29388",3329672,13700033547,1135,2,"GR",1.04,257871,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.52,0.004814815,6,1,1,1,1,7,9,11,1,6,3,10,1,0,0,0,4,0,1.04,1,1135,0,0,1,4
"29393",3329748,13700033544,1117,1,"GR",1.35,233779,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.35,0.01875,6,2,1,1,2,7,9,11,1,6,4,10,1,1,0,0,4,1,1.35,1,1117,0,0,0,4
"29394",3329748,33700062405,1121,1,"DR",1.99,651444,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.99,0.013819444,6,2,1,1,2,7,9,11,1,6,4,10,1,1,0,0,4,1,1.99,1,1121,1,0,0,4
"29415",3330159,13700031680,1131,1,"GR",1.25,257871,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.25,0.01953125,6,3,2,1,2,7,9,11,1,6,4,13,1,0,0,0,4,0,1.25,1,1131,0,0,0,4
"29419",3330159,23700033566,1119,1,"GR",3.99,257006,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",3.99,0.006157407,6,3,2,1,2,7,9,11,1,6,4,13,1,0,0,0,4,0,3.99,1,1119,2,0,0,4
"29442",3330282,13700033547,1131,1,"GR",1.03,264075,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.03,0.009537037,6,7,2,1,2,6,4,10,1,6,3,10,1,0,0,0,2,0,1.03,1,1131,0,0,0,4
"29443",3330282,13700033551,1150,1,"GR",1.53,264075,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.53,0.00765,6,7,2,1,2,6,4,10,1,6,3,10,1,0,0,0,2,0,1.53,1,1150,0,0,2,4
"29444",3330282,23700062262,1149,1,"GR",1.75,257006,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.75,0.012152778,6,7,2,1,2,6,4,10,1,6,3,10,1,0,0,0,2,0,1.75,1,1149,0,0,2,4
"29445",3330324,33700062405,1144,1,"GR",1.59,228037,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.59,0.011041667,6,7,1,1,2,7,9,11,1,6,5,13,1,0,0,0,4,0,1.59,1,1144,0,0,1,4
"29460",3330506,43700062811,1114,1,"GR",1.27,653776,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.27,0.01984375,0,1,1,1,1,7,9,11,1,6,3,10,1,0,0,0,3,0,1.27,1,1114,0,0,0,4
"29461",3330613,13700033544,1116,4,"GR",5.4,233779,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.35,0.01875,6,8,2,1,2,4,4,4,0,4,4,10,1,1,1,0,2,1,5.4,1,1116,2,0,0,4
"29463",3330613,23700062262,1154,2,"GR",2.78,257871,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.39,0.009652778,6,8,2,1,2,4,4,4,0,4,4,10,1,1,1,0,2,1,2.78,1,1154,1,0,2,4
"29465",3330613,33700062405,1154,1,"GR",1.39,257871,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.39,0.009652778,6,8,2,1,2,4,4,4,0,4,4,10,1,1,1,0,2,1,1.39,1,1154,0,0,2,4
"29476",3330902,13700033551,1121,2,"GR",3.3,653776,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.65,0.00825,6,10,2,1,2,4,6,6,0,4,8,1,0,1,0,0,2,1,4.99,2,1125,2,1,0,4
"29477",3330902,13700033551,1125,1,"GR",1.69,653776,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.69,0.00845,6,10,2,1,2,4,6,6,0,4,8,1,0,1,0,0,2,1,4.99,2,1125,2,1,0,4
"29502",3331033,13700033549,1122,1,"GR",1.65,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.65,0.007638889,0,5,2,1,2,6,4,10,1,6,4,10,1,0,0,0,2,0,1.65,1,1122,0,0,0,4
"29503",3331033,23700062262,1131,1,"GR",1.69,233779,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.69,0.011736111,0,5,2,1,2,6,4,10,1,6,4,10,1,0,0,0,2,0,1.69,1,1131,0,0,0,4
"29517",3331108,13700033549,1125,1,"GR",1.85,257006,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.85,0.008564815,0,5,2,1,1,6,5,10,1,7,9,11,1,0,0,0,1,0,1.85,1,1125,0,0,0,4
"29520",3331108,33700062405,1134,1,"GR",1.63,264075,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.63,0.011319444,0,5,2,1,1,6,5,10,1,7,9,11,1,0,0,0,1,0,1.63,1,1134,0,0,1,4
"29521",3331108,43700062811,1147,1,"GR",1.13,264075,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.13,0.01765625,0,5,2,1,1,6,5,10,1,7,9,11,1,0,0,0,1,0,1.13,1,1147,0,0,2,4
"29565",3332114,13700033551,1155,3,"GR",4.17,257871,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.39,0.00695,6,12,2,1,2,5,7,3,0,5,7,1,0,1,0,0,2,1,4.17,1,1155,2,0,2,4
"29676",3333377,13700033549,1131,3,"MA",4.47,6002906,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.49,0.006898148,6,3,1,1,2,7,9,11,1,6,4,10,1,0,0,0,4,0,11.92,2,1131,3,1,0,4
"29677",3333377,13700033549,1124,5,"MA",7.45,6002906,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.49,0.006898148,6,3,1,1,2,7,9,11,1,6,4,10,1,0,0,0,4,0,11.92,2,1131,3,1,0,4
"29695",3333617,33700062405,1125,1,"GR",1.69,653776,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.69,0.011736111,6,7,1,1,1,7,9,11,1,5,5,1,0,0,0,0,1,0,1.69,1,1125,0,0,0,4
"29700",3333765,13700032265,1128,3,"GR",1.32,257871,"PROCTER","PUFFS TO",0.12,"WHITE","POCKET S","NO LOTIO","2 PLY","TEAR OPE",0.44,0.036666667,5,11,2,1,2,5,5,10,1,5,7,1,0,0,0,0,2,0,1.32,1,1128,0,0,0,4
"29701",3333765,13700033549,1115,1,"GR",1.5,257871,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.5,0.006944444,5,11,2,1,2,5,5,10,1,5,7,1,0,0,0,0,2,0,1.5,1,1115,0,0,0,4
"29710",3333773,33700062405,1141,1,"GR",1.55,257871,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.55,0.010763889,0,12,2,1,2,5,5,13,1,5,5,3,0,1,1,0,2,1,1.55,1,1141,0,0,1,4
"29719",3334078,13700033544,1149,1,"GR",1.13,257871,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.13,0.015694444,0,6,3,1,2,5,4,6,0,4,6,6,0,0,0,0,2,0,1.13,1,1149,0,0,2,4
"29722",3334151,13700033547,1125,1,"KK",0.98,9979667,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.98,0.009074074,5,7,5,1,2,4,6,7,0,4,6,8,0,0,1,2,2,1,0.98,1,1125,0,0,0,4
"29786",3334656,13700031680,1151,1,"MA",0.88,690004,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",0.88,0.01375,5,10,4,1,2,4,4,3,0,4,6,1,0,0,0,2,2,0,0.88,1,1151,0,0,2,4
"29787",3334656,13700033551,1124,1,"GR",1.59,257871,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.59,0.00795,5,10,4,1,2,4,4,3,0,4,6,1,0,0,0,2,2,0,1.59,1,1124,0,0,0,4
"29805",3334680,13700033549,1142,1,"GR",1.59,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.59,0.007361111,0,11,4,1,2,5,6,2,0,4,6,2,0,1,0,2,2,1,1.59,1,1142,0,0,1,4
"29806",3334680,13700033551,1146,1,"GR",1.59,653776,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.59,0.00795,0,11,4,1,2,5,6,2,0,4,6,2,0,1,0,2,2,1,1.59,1,1146,0,0,2,4
